mem_point_,TMRoads_os,TMRoads_fc,lng,lat
605,143564106,primary,113.37774494500,30.45460115230
606,143564106,primary,113.37816326000,30.45432726830
607,143564106,primary,113.37859602800,30.45407715060
608,143564106,primary,113.37903165800,30.45383173910
609,143564106,primary,113.37946728700,30.45358632760
610,143564106,primary,113.37990484300,30.45334444420
611,143564106,primary,113.38034682100,30.45311065820
612,143564106,primary,113.38078879900,30.45287687230
613,143564106,primary,113.38123077600,30.45264308540
614,143564106,primary,113.38167275300,30.45240929940
615,143564106,primary,113.38212458700,30.45219530220
616,143564106,primary,113.38257746400,30.45198340120
617,143564106,primary,113.38303034200,30.45177150030
618,143564106,primary,113.38348321900,30.45155959930
619,143564106,primary,113.38393609700,30.45134769830
620,143564106,primary,113.38439651200,30.45115292230
621,143564106,primary,113.38485864900,30.45096205740
622,143564106,primary,113.38532078500,30.45077119240
623,143564106,primary,113.38578292300,30.45058032750
624,143564106,primary,113.38624505900,30.45038946170
625,143564106,primary,113.38670895600,30.45020291800
626,143564106,primary,113.38717288600,30.45001645080
627,143564106,primary,113.38763681500,30.44982998360
628,143564106,primary,113.38810074400,30.44964351720
629,143564106,primary,113.38856467200,30.44945705000
630,143564106,primary,113.38902860200,30.44927058370
631,143564106,primary,113.38949253100,30.44908411640
632,143564106,primary,113.38995774100,30.44890087420
633,143564106,primary,113.39042312900,30.44871807800
634,143564106,primary,113.39088851600,30.44853528090
635,143564106,primary,113.39135390300,30.44835248380
636,143564106,primary,113.39181929000,30.44816968670
637,143564106,primary,113.39228344500,30.44798381120
638,143564106,primary,113.39274633800,30.44779479080
639,143564106,primary,113.39320923300,30.44760576950
640,143564106,primary,113.39367212700,30.44741674820
641,143564106,primary,113.39413517300,30.44722810010
642,143564106,primary,113.39459847900,30.44704008870
643,143564106,primary,113.39506178300,30.44685207740
644,143564106,primary,113.39552508900,30.44666406690
645,143564106,primary,113.39598839400,30.44647605550
646,143564106,primary,113.39645170000,30.44628804420
647,143564106,primary,113.39691409200,30.44609780160
648,143564106,primary,113.39737626200,30.44590701760
649,143564106,primary,113.39783843300,30.44571623450
650,143564106,primary,113.39830060200,30.44552545050
651,143564106,primary,113.39876349700,30.44533643190
652,143564106,primary,113.39922659300,30.44514790530
653,143564106,primary,113.39968968900,30.44495937950
654,143564106,primary,113.40015278500,30.44477085280
655,143564106,primary,113.40061620500,30.44458312920
656,143564106,primary,113.40108032500,30.44439713860
657,143564106,primary,113.40154444500,30.44421114710
658,143564106,primary,113.40200856500,30.44402515650
659,143564106,primary,113.40247268500,30.44383916590
660,143564106,primary,113.40293680500,30.44365317450
661,143564106,primary,113.40340092500,30.44346718390
662,143564106,primary,113.40386429100,30.44327933260
663,143564106,primary,113.40432688400,30.44308957740
664,143564106,primary,113.40478997900,30.44290105160
665,143564106,primary,113.40525345300,30.44271345580
666,143564106,primary,113.40571692600,30.44252586080
667,143564106,primary,113.40618036800,30.44233818490
668,143564106,primary,113.40664372200,30.44215029400
669,143564106,primary,113.40710707600,30.44196240310
670,143564106,primary,113.40757021700,30.44177399250
671,143564106,primary,113.40803205000,30.44158239280
672,143564106,primary,113.40849388300,30.44139079320
673,143564106,primary,113.40894900500,30.44118410920
674,143564106,primary,113.40940055300,30.44096938970
675,143564106,primary,113.40985198000,30.44075442120
676,143564106,primary,113.41029935100,30.44053112940
677,143564106,primary,113.41074672100,30.44030783760
678,143564106,primary,113.41119409300,30.44008454590
679,143564106,primary,113.41163095300,30.43984135210
680,143564106,primary,113.41206759300,30.43959774550
681,143564106,primary,113.41250162900,30.43934954430
682,143564106,primary,113.41293476400,30.43909975580
683,143564106,primary,113.41336667700,30.43884788810
684,143564106,primary,113.41379559800,30.43859093200
685,143564106,primary,113.41422451800,30.43833397500
686,143564106,primary,113.41464549300,30.43806436370
687,143564106,primary,113.41506325400,30.43778963520
688,143564106,primary,113.41548065900,30.43751438960
689,143564106,primary,113.41588691400,30.43722291480
690,143564106,primary,113.41629316900,30.43693144090
691,143564106,primary,113.41669557800,30.43663472670
692,143564106,primary,113.41709552800,30.43633465890
693,143564106,primary,113.41749285700,30.43603121780
694,143564106,primary,113.41788265200,30.43571807290
695,143564106,primary,113.41827244700,30.43540492810
696,143564106,primary,113.41865691900,30.43508552490
697,143564106,primary,113.41902851900,30.43475098970
698,143564106,primary,113.41940011900,30.43441645540
699,143564106,primary,113.41977229900,30.43408256590
700,143564106,primary,113.42014477000,30.43374900190
701,143564106,primary,113.42051003000,30.43340774250
702,143564106,primary,113.42086706800,30.43305770830
703,143564106,primary,113.42122410700,30.43270767420
704,143564106,primary,113.42158114500,30.43235764010
705,143564106,primary,113.42191457600,30.43198514000
706,143564106,primary,113.42224652100,30.43161122530
707,143564106,primary,113.42257846700,30.43123730970
708,143564106,primary,113.42291041100,30.43086339490
709,143564106,primary,113.42324235600,30.43048947930
710,143564106,primary,113.42355735600,30.43010151990
711,143564106,primary,113.42386318900,30.42970596120
712,143564106,primary,113.42416902000,30.42931040250
713,143564106,primary,113.42447485300,30.42891484370
714,143564106,primary,113.42478068500,30.42851928500
715,143564106,primary,113.42508407100,30.42812191960
716,143564106,primary,113.42537214200,30.42771324520
717,143564106,primary,113.42566021400,30.42730457070
718,143564106,primary,113.42594828600,30.42689589630
719,143564106,primary,113.42623635700,30.42648722190
720,143564106,primary,113.42652442900,30.42607854750
721,143564106,primary,113.42681250100,30.42566987310
722,143564106,primary,113.42710057200,30.42526119950
723,143564106,primary,113.42738864300,30.42485252510
724,143564106,primary,113.42767671500,30.42444385070
725,143564106,primary,113.42796478700,30.42403517630
726,143564106,primary,113.42825344100,30.42362691380
727,143564106,primary,113.42854260100,30.42321900830
728,143564106,primary,113.42883176100,30.42281110360
729,143564106,primary,113.42912092100,30.42240319900
730,143564106,primary,113.42941008200,30.42199529350
731,143564106,primary,113.42969924200,30.42158738890
732,143564106,primary,113.42998840200,30.42117948430
733,143564106,primary,113.43027756200,30.42077157880
734,143564106,primary,113.43056672300,30.42036367420
735,143564106,primary,113.43085588200,30.41995576960
736,143564106,primary,113.43114504200,30.41954786410
737,143564106,primary,113.43143420300,30.41913995950
738,143564106,primary,113.43172336300,30.41873205490
739,143564106,primary,113.43201252300,30.41832414940
740,143564106,primary,113.43230168300,30.41791624480
741,143564106,primary,113.43259084400,30.41750834020
742,143564106,primary,113.43288000400,30.41710043470
743,143564106,primary,113.43316916400,30.41669253010
744,143564106,primary,113.43345832400,30.41628462550
745,143564106,primary,113.43374748400,30.41587672000
746,143564106,primary,113.43403664400,30.41546881540
747,143564106,primary,113.43432580400,30.41506091080
748,143564106,primary,113.43461496400,30.41465300530
749,143564106,primary,113.43490412500,30.41424510070
750,143564106,primary,113.43519328500,30.41383719610
751,143564106,primary,113.43548244500,30.41342929060
752,143564106,primary,113.43577159500,30.41302137880
753,143564106,primary,113.43606070500,30.41261343920
754,143564106,primary,113.43634985000,30.41220552290
755,143564106,primary,113.43663899400,30.41179760660
756,143564106,primary,113.43692813700,30.41138969030
757,143564106,primary,113.43721728200,30.41098177400
758,143564106,primary,113.43750642600,30.41057385680
759,143564106,primary,113.43779556900,30.41016594050
760,143564106,primary,113.43808471400,30.40975802420
761,143564106,primary,113.43837385800,30.40935010790
762,143564106,primary,113.43866300100,30.40894219160
763,143564106,primary,113.43895214400,30.40853427440
764,143564106,primary,113.43924128600,30.40812635630
765,143564106,primary,113.43953042700,30.40771843830
766,143564106,primary,113.43981956900,30.40731052020
767,143564106,primary,113.44010871100,30.40690260210
768,143564106,primary,113.44039785300,30.40649468490
769,143564106,primary,113.44068699400,30.40608676680
770,143564106,primary,113.44097613600,30.40567884870
771,143564106,primary,113.44123908800,30.40525405390
772,143564106,primary,113.44149109100,30.40482220310
773,143564106,primary,113.44174305400,30.40439032970
774,143564106,primary,113.44199501700,30.40395845640
775,143564106,primary,113.44217345400,30.40349770140
776,143564106,primary,113.44228278100,30.40300980030
777,143564106,primary,113.44239210800,30.40252189920
778,143564106,primary,113.44250143400,30.40203399810
779,143564106,primary,113.44261076100,30.40154609610
780,143564106,primary,113.44266415200,30.40105144560
781,143564106,primary,113.44267402400,30.40055154300
782,143564106,primary,113.44268389500,30.40005164050
783,143564106,primary,113.44264604100,30.39955554390
784,143564106,primary,113.44255706700,30.39906352390
785,143564106,primary,113.44242335500,30.39858238840
786,143564106,primary,113.44227636200,30.39810448320
787,143564106,primary,113.44214980000,30.39769300020
788,228215757,primary,113.08751159500,30.76066773090
789,228215757,primary,113.08779309100,30.76108096310
790,228215757,primary,113.08807458600,30.76149419440
791,228215757,primary,113.08835608200,30.76190742570
792,228215757,primary,113.08863757700,30.76232065790
793,228215757,primary,113.08891907200,30.76273388920
794,228215757,primary,113.08920056700,30.76314712130
795,228215757,primary,113.08948206200,30.76356035260
796,228215757,primary,113.08976355700,30.76397358390
797,228215757,primary,113.09004506600,30.76438680710
798,228215757,primary,113.09032657600,30.76480002850
799,228215757,primary,113.09060808700,30.76521324990
800,228215757,primary,113.09088959800,30.76562647130
801,228215757,primary,113.09117110800,30.76603969180
802,228215757,primary,113.09145261900,30.76645291320
803,228215757,primary,113.09173412900,30.76686613460
804,228215757,primary,113.09201564000,30.76727935600
805,228215757,primary,113.09229715100,30.76769257740
806,228215757,primary,113.09257866100,30.76810579780
807,228215757,primary,113.09286017200,30.76851901920
808,228215757,primary,113.09314168300,30.76893224060
809,228215757,primary,113.09342319300,30.76934546200
810,228215757,primary,113.09370470400,30.76975868340
811,228215757,primary,113.09394375900,30.77019664430
812,228215757,primary,113.09416448300,30.77064528730
813,228215757,primary,113.09438520800,30.77109393110
814,228215757,primary,113.09460593200,30.77154257410
815,228215757,primary,113.09482665600,30.77199121710
816,228215757,primary,113.09504738000,30.77243986100
817,228215757,primary,113.09526810400,30.77288850400
818,228215757,primary,113.09548882900,30.77333714790
819,228215757,primary,113.09570955300,30.77378579090
820,228215757,primary,113.09593027600,30.77423443390
821,228215757,primary,113.09615100000,30.77468307780
822,228215757,primary,113.09637172500,30.77513172080
823,228215757,primary,113.09659244900,30.77558036460
824,228215757,primary,113.09681317300,30.77602900760
825,228215757,primary,113.09703389700,30.77647765150
826,228215757,primary,113.09725462100,30.77692629450
827,228215757,primary,113.09747534600,30.77737493750
828,228215757,primary,113.09769607000,30.77782358140
829,228215757,primary,113.09791679400,30.77827222440
830,228215757,primary,113.09813751700,30.77872086830
831,228215757,primary,113.09835824200,30.77916951130
832,228215757,primary,113.09857896600,30.77961815430
833,228215757,primary,113.09879969000,30.78006679810
834,228215757,primary,113.09902041400,30.78051544110
835,228215757,primary,113.09924076200,30.78096426940
